2.300337569107737679e+00
9.054134185782132874e-03
2.746454212965952768e-04
3.504736468552134642e-08
5.466638222673233011e-16
4.604235744879655152e-16
4.081830766153540717e-16
3.558887554622461898e-16
3.449577772157768615e-16
2.295693029097452783e-16
2.137474281674292456e-16
1.755339686972794297e-16
1.694732261218369060e-16
9.158948715658459676e-17
8.052873564952396473e-17
7.882229377164486221e-17
7.048185685446295483e-17
4.267706791421963435e-17
2.661486654952343367e-17
1.383991079845506318e-19
-1.421717801073236641e-17
-3.840676293623248343e-17
-5.175540014828396972e-17
-7.648218326555869493e-17
-8.231667729325654799e-17
-1.058011437715369303e-16
-1.105089937615925489e-16
-1.713450474209500906e-16
-1.926211883892649719e-16
-2.834945438155030337e-16
-3.139444366580711094e-16
-3.363987343164381066e-16
-4.296624962014411823e-16
-4.528937305504247069e-16
-4.942672416654802658e-16
-7.045263768156752868e-16
