3.500000000000000000e+01 3.320938561141895229e-06 1.021522009379715142e-07
3.600000000000000000e+01 2.774006394896878869e-06 7.300484100295459967e-08
3.700000000000000000e+01 2.346079606022475386e-06 4.951141036320798994e-08
3.800000000000000000e+01 1.943251132357612086e-06 4.278384625090503414e-08
3.900000000000000000e+01 1.388134944505314463e-06 3.405338334772591791e-08
4.000000000000000000e+01 1.175181264147917997e-06 2.951983997709593885e-08
4.100000000000000000e+01 9.080791825943580558e-07 2.272818538575505614e-08
4.200000000000000000e+01 7.386129634369843199e-07 1.282532314837365403e-08
4.300000000000000000e+01 5.693990750445753566e-07 1.137915081259890267e-08
4.400000000000000000e+01 5.105793474816180339e-07 9.404389925592188532e-09
4.500000000000000000e+01 3.589578459625015879e-07 7.999402772832083650e-09
4.600000000000000000e+01 3.268910669004001389e-07 6.056379144208244166e-09
4.700000000000000000e+01 2.644868656535977449e-07 4.078144917828036027e-09
4.800000000000000000e+01 1.842969427050054013e-07 3.381680193365366609e-09
4.900000000000000000e+01 1.297182377794379546e-07 2.722662483737521785e-09
5.000000000000000000e+01 1.121280892629803856e-07 2.588702607491979500e-09
5.100000000000000000e+01 9.425006175937818921e-08 2.270471946286302039e-09
5.200000000000000000e+01 7.944450874530220878e-08 2.193560676430899448e-09
5.300000000000000000e+01 6.107331899841078036e-08 1.718615522081824286e-09
5.400000000000000000e+01 5.250178196222428192e-08 1.113988317813989280e-09
5.500000000000000000e+01 4.218806824204914961e-08 8.448625187337660561e-10
5.600000000000000000e+01 3.534561530250256789e-08 7.019191543245484564e-10
5.700000000000000000e+01 3.083647961746664622e-08 6.275584234300565543e-10
5.800000000000000000e+01 2.597354567300013390e-08 4.998637991169462737e-10
5.900000000000000000e+01 1.919123425002605187e-08 4.418144266823544767e-10
6.000000000000000000e+01 1.672336693966726736e-08 3.745140493240205907e-10
6.100000000000000000e+01 1.457513411081877419e-08 2.674453383860182842e-10
6.200000000000000000e+01 1.034858130104894717e-08 2.290738340906267289e-10
6.300000000000000000e+01 9.134078508148314156e-09 1.787362165569151749e-10
6.400000000000000000e+01 7.214656370638063698e-09 1.344782010973986552e-10
6.500000000000000000e+01 6.452686833599418243e-09 1.102495596220209680e-10
6.600000000000000000e+01 6.152025430021572471e-09 1.009815323735583211e-10
6.700000000000000000e+01 5.069178458554271333e-09 8.969638277166718058e-11
6.800000000000000000e+01 4.727764897027389704e-09 8.040477887824938030e-11
6.900000000000000000e+01 3.659567376954464419e-09 6.428002292554484328e-11
7.000000000000000000e+01 3.181286489054615030e-09 4.893129512725771490e-11
7.100000000000000000e+01 2.885400288034621587e-09 4.695742158673689859e-11
7.200000000000000000e+01 2.412933153304295412e-09 3.528075855890443772e-11
7.300000000000000000e+01 2.060998307783276660e-09 2.728102214904880575e-11
7.400000000000000000e+01 1.603710687044687995e-09 2.618247200631524524e-11
7.500000000000000000e+01 1.215701400056276283e-09 2.413399182682951802e-11
7.600000000000000000e+01 1.061183072498144879e-09 1.919526320096018036e-11
7.700000000000000000e+01 1.011561655072539190e-09 1.402932311808468287e-11
7.800000000000000000e+01 9.329528423098185270e-10 1.338121998017002968e-11
7.900000000000000000e+01 8.843933452976542170e-10 1.257679524029235532e-11
8.000000000000000000e+01 7.500881367325817057e-10 1.099754736734246860e-11
8.100000000000000000e+01 6.307872673315556572e-10 7.996456149824335026e-12
8.200000000000000000e+01 5.625602902140677443e-10 6.714520642235407375e-12
8.300000000000000000e+01 4.875938344298592393e-10 6.425172194286966263e-12
8.400000000000000000e+01 4.491888610806268036e-10 4.624401792939096419e-12
8.500000000000000000e+01 3.510752727896554626e-10 4.319037577977533101e-12
8.600000000000000000e+01 3.074035577088878892e-10 3.450570166485583586e-12
8.700000000000000000e+01 1.953146699662618262e-10 3.289440475372599264e-12
8.800000000000000000e+01 1.783245607629359824e-10 2.760986965365950799e-12
8.900000000000000000e+01 1.622715673592444937e-10 2.352584958083381095e-12
9.000000000000000000e+01 1.576371055512738089e-10 1.951674241996767800e-12
9.100000000000000000e+01 1.153219560631601774e-10 1.556868462286009557e-12
9.200000000000000000e+01 1.130600218001638478e-10 1.331125874793397552e-12
9.300000000000000000e+01 9.870225465164610241e-11 1.188755472070514505e-12
9.400000000000000000e+01 9.649653000445207003e-11 1.144399296166552873e-12
9.500000000000000000e+01 6.596809232566819634e-11 9.132337789512506374e-13
9.600000000000000000e+01 4.849912478741843363e-11 7.324683522629930506e-13
9.700000000000000000e+01 4.820176387430353674e-11 7.146743772752878298e-13
9.800000000000000000e+01 4.492707101760401509e-11 5.726104523575002664e-13
9.900000000000000000e+01 4.020292637848147492e-11 4.974570310304268507e-13
1.000000000000000000e+02 3.674647629354451512e-11 4.927099726592924405e-13
1.010000000000000000e+02 3.237525696397906092e-11 4.072744321079276830e-13
1.020000000000000000e+02 2.987280632032872339e-11 3.259002431597387723e-13
1.030000000000000000e+02 2.373232159120002705e-11 3.234911546803068285e-13
1.040000000000000000e+02 2.083036067888743192e-11 3.049098537005069493e-13
1.050000000000000000e+02 1.883550148216651664e-11 2.768293117482404472e-13
1.060000000000000000e+02 1.540163778067261655e-11 2.701759455771080278e-13
1.070000000000000000e+02 1.348863295301472531e-11 2.472976430598185706e-13
1.080000000000000000e+02 1.103019846661164090e-11 2.329077384938850423e-13
1.090000000000000000e+02 1.043028363333644206e-11 2.136932294773994996e-13
1.100000000000000000e+02 9.620111420961302277e-12 2.086325910018619236e-13
1.110000000000000000e+02 8.907652272329150948e-12 2.051254202579086162e-13
1.120000000000000000e+02 7.391094305553742151e-12 2.043006176494592440e-13
1.130000000000000000e+02 7.298731477021589415e-12 1.961668324565206732e-13
1.140000000000000000e+02 5.949647502566060843e-12 1.930438940382849435e-13
1.150000000000000000e+02 5.732655984524582502e-12 1.854338173670946796e-13
1.160000000000000000e+02 5.628657350926480711e-12 1.840877614210247527e-13
1.170000000000000000e+02 5.008254943307087612e-12 1.774926194347337710e-13
1.180000000000000000e+02 3.527190779565726467e-12 1.600853858482381693e-13
1.190000000000000000e+02 2.942231368823885099e-12 1.589616899247951988e-13
1.200000000000000000e+02 2.941165852777891919e-12 1.552960131265642472e-13
1.210000000000000000e+02 2.554959576664959484e-12 1.480819365946914049e-13
1.220000000000000000e+02 2.156705474801921968e-12 1.474871261897021005e-13
1.230000000000000000e+02 2.048359633276435342e-12 1.406489995506353336e-13
1.240000000000000000e+02 1.862207589587512878e-12 1.360335026394706579e-13
1.250000000000000000e+02 1.552402913828256572e-12 1.331464460890401711e-13
1.260000000000000000e+02 1.498497113484558667e-12 1.296776437446109433e-13
1.270000000000000000e+02 1.459966416039044628e-12 1.287020027078829347e-13
1.280000000000000000e+02 1.259604781414254662e-12 1.209790553650892751e-13
1.290000000000000000e+02 1.249689908166413140e-12 1.200403060303534182e-13
1.300000000000000000e+02 1.201860774241294163e-12 1.159066688319535891e-13
1.310000000000000000e+02 1.099147482138568255e-12 1.155671803311639939e-13
1.320000000000000000e+02 1.019381275702593170e-12 1.051333588209534744e-13
1.330000000000000000e+02 9.680250554183188056e-13 1.039966691629700790e-13
1.340000000000000000e+02 9.092955221995573316e-13 1.036165844130050228e-13
1.350000000000000000e+02 8.543412963957777934e-13 1.023166769909213580e-13
1.360000000000000000e+02 8.394875649273877577e-13 9.558542593221211227e-14
1.370000000000000000e+02 7.791551004761472363e-13 9.433361622142414892e-14
1.380000000000000000e+02 7.658945628717213452e-13 9.244034330752584014e-14
1.390000000000000000e+02 7.516274251345814648e-13 8.799650865935946821e-14
1.400000000000000000e+02 7.300768160644501357e-13 8.733542295351586682e-14
1.410000000000000000e+02 6.796957800845581637e-13 8.348063368231401377e-14
1.420000000000000000e+02 6.630225689351173106e-13 8.257753011172890994e-14
1.430000000000000000e+02 6.455481438038239413e-13 7.964064058304401565e-14
1.440000000000000000e+02 5.897680551505109734e-13 7.698107221357989967e-14
1.450000000000000000e+02 5.805667325771765075e-13 7.546799949685830436e-14
1.460000000000000000e+02 5.656375480513264593e-13 7.510999580736428998e-14
1.470000000000000000e+02 5.588956722146761822e-13 7.433585868889302104e-14
1.480000000000000000e+02 5.457046693664092534e-13 7.001492704710110428e-14
1.490000000000000000e+02 5.073093080148402125e-13 6.844043204257962656e-14
1.500000000000000000e+02 4.986225676419266617e-13 6.771099727067464774e-14
1.510000000000000000e+02 4.609065299114469007e-13 6.736469373926883975e-14
1.520000000000000000e+02 4.583981338475084572e-13 6.466037870148599659e-14
1.530000000000000000e+02 4.384507023671743891e-13 6.461328204852986881e-14
1.540000000000000000e+02 4.333768235129461028e-13 6.362984078075981467e-14
1.550000000000000000e+02 4.207765075175077277e-13 6.304016235199391179e-14
1.560000000000000000e+02 4.175596107921237318e-13 6.254665346094022337e-14
1.570000000000000000e+02 3.950393326770378348e-13 5.955651088219272816e-14
1.580000000000000000e+02 3.895596960420042177e-13 5.835859815285066411e-14
1.590000000000000000e+02 3.807963225175204171e-13 5.611491074184172792e-14
1.600000000000000000e+02 3.746278526723433960e-13 5.563914779184813749e-14
1.610000000000000000e+02 3.741405120656033065e-13 5.299986081013581620e-14
1.620000000000000000e+02 3.569120702678517596e-13 5.124650669495296610e-14
1.630000000000000000e+02 3.484021908863717183e-13 5.078980670321548289e-14
1.640000000000000000e+02 3.470160338621706409e-13 4.967443404945438565e-14
1.650000000000000000e+02 3.413344192574175958e-13 4.745170219021981484e-14
1.660000000000000000e+02 3.296166653653654609e-13 4.726476248967367471e-14
1.670000000000000000e+02 3.244885608416296367e-13 4.711346845878241314e-14
1.680000000000000000e+02 3.061110194395988053e-13 4.648814573672268236e-14
1.690000000000000000e+02 3.025172786853942171e-13 4.466418178765247184e-14
1.700000000000000000e+02 2.960686473579433685e-13 4.457592221877911780e-14
1.710000000000000000e+02 2.946107200304237932e-13 4.428913693081943935e-14
1.720000000000000000e+02 2.925694677176725680e-13 4.179232869141091862e-14
1.730000000000000000e+02 2.784479396545070774e-13 4.080970041809782167e-14
1.740000000000000000e+02 2.732889733769626403e-13 4.031210854694137296e-14
1.750000000000000000e+02 2.707349870307918948e-13 4.016555101406292265e-14
1.760000000000000000e+02 2.597160899788404662e-13 3.907942877019721788e-14
1.770000000000000000e+02 2.587631200368125097e-13 3.904846371285909264e-14
1.780000000000000000e+02 2.541145553156224240e-13 3.771748474365857676e-14
1.790000000000000000e+02 2.471231489607289577e-13 3.658745871567515701e-14
1.800000000000000000e+02 2.407025745264855438e-13 3.647567458372110629e-14
1.810000000000000000e+02 2.391998984655481300e-13 3.641191140952841363e-14
1.820000000000000000e+02 2.380733269392797251e-13 3.486623399552045357e-14
1.830000000000000000e+02 2.331222437808764985e-13 3.380753962838374980e-14
1.840000000000000000e+02 2.329191069486803664e-13 3.338646642750898927e-14
1.850000000000000000e+02 2.283217902689996238e-13 3.235537897737613126e-14
1.860000000000000000e+02 2.257557563635420634e-13 3.098162395020704483e-14
1.870000000000000000e+02 2.151005796078513965e-13 3.095135828808456054e-14
1.880000000000000000e+02 2.136404094522703221e-13 3.026115134581654246e-14
1.890000000000000000e+02 2.132905114696696158e-13 2.947939792983787067e-14
1.900000000000000000e+02 2.041024116973547165e-13 2.936542248295605998e-14
1.910000000000000000e+02 2.027186168910402183e-13 2.900589979290365409e-14
1.920000000000000000e+02 1.970173919293874247e-13 2.876376302561710268e-14
1.930000000000000000e+02 1.959619023176811815e-13 2.796537965769668246e-14
1.940000000000000000e+02 1.898265208232257617e-13 2.698857886829425774e-14
1.950000000000000000e+02 1.857702030881533963e-13 2.631580752241434272e-14
1.960000000000000000e+02 1.797057144757650415e-13 2.615079415425085106e-14
1.970000000000000000e+02 1.776505475921501854e-13 2.600383721963052894e-14
1.980000000000000000e+02 1.768479556281816211e-13 2.580294281799186448e-14
1.990000000000000000e+02 1.734752416554130558e-13 2.543361206067093404e-14
2.000000000000000000e+02 1.719141732593906642e-13 2.496328115973124557e-14
2.010000000000000000e+02 1.604656058433089172e-13 2.449195246794458690e-14
2.020000000000000000e+02 1.603759559321677973e-13 2.408429958967547266e-14
2.030000000000000000e+02 1.573740167453858582e-13 2.404781745025756546e-14
2.040000000000000000e+02 1.567666828194528317e-13 2.296525009029000477e-14
2.050000000000000000e+02 1.559830774298983486e-13 2.213277790008947051e-14
2.060000000000000000e+02 1.463571250512881017e-13 2.120933846104332959e-14
2.070000000000000000e+02 1.446998947616599066e-13 2.109488075343692338e-14
2.080000000000000000e+02 1.398761144423047535e-13 1.990123474042769917e-14
2.090000000000000000e+02 1.397660551532802216e-13 1.968421909447223900e-14
2.100000000000000000e+02 1.391301762283145491e-13 1.927041940734175467e-14
2.110000000000000000e+02 1.318090893446844820e-13 1.917496198775134876e-14
2.120000000000000000e+02 1.314305404898072753e-13 1.913800257618466881e-14
2.130000000000000000e+02 1.282871446243412355e-13 1.870406453016505853e-14
2.140000000000000000e+02 1.276704953955947540e-13 1.845099741432576130e-14
2.150000000000000000e+02 1.273114123085953311e-13 1.785249411968708724e-14
2.160000000000000000e+02 1.258152153994294806e-13 1.718984039598449369e-14
2.170000000000000000e+02 1.232954697337107344e-13 1.699880374234480794e-14
2.180000000000000000e+02 1.190791744770429133e-13 1.684262765840135537e-14
2.190000000000000000e+02 1.183984852808229906e-13 1.667298735866157289e-14
2.200000000000000000e+02 1.179314802430558396e-13 1.630870162908407316e-14
2.210000000000000000e+02 1.172649397572196542e-13 1.600060226889934823e-14
2.220000000000000000e+02 1.110491725679103073e-13 1.572722667202032521e-14
2.230000000000000000e+02 1.103075985637881880e-13 1.564074301410304904e-14
2.240000000000000000e+02 1.078641875272837334e-13 1.507330806882371840e-14
2.250000000000000000e+02 1.068406863732376398e-13 1.503401991894024634e-14
2.260000000000000000e+02 1.065486874046910472e-13 1.431050158357919981e-14
2.270000000000000000e+02 1.037159212735563454e-13 1.418191055475760201e-14
2.280000000000000000e+02 1.025278806351014981e-13 1.385358710142416539e-14
2.290000000000000000e+02 1.013616421979645346e-13 1.356458095153869355e-14
2.300000000000000000e+02 9.974090794477032100e-14 1.330802470686541030e-14
2.310000000000000000e+02 9.842065340275134582e-14 1.284586732766304326e-14
2.320000000000000000e+02 9.740895507859781274e-14 1.274945311499174137e-14
2.330000000000000000e+02 9.371416883665223788e-14 1.261522038836710983e-14
2.340000000000000000e+02 9.229262674874468804e-14 1.212353196920380234e-14
2.350000000000000000e+02 9.137158719416830895e-14 1.196379439571948324e-14
2.360000000000000000e+02 9.040385673534864409e-14 1.141197297529122633e-14
2.370000000000000000e+02 8.688476314987218600e-14 1.127759478013299350e-14
2.380000000000000000e+02 8.639211158533275027e-14 1.114310937259650634e-14
2.390000000000000000e+02 8.104086602863851258e-14 1.095683040019566208e-14
2.400000000000000000e+02 8.099143894111361945e-14 1.083533777322975696e-14
2.410000000000000000e+02 8.011045738861173754e-14 1.065893526677465666e-14
2.420000000000000000e+02 7.974900431529427784e-14 1.046255090165594074e-14
2.430000000000000000e+02 7.928190758357952711e-14 1.007660634013480699e-14
2.440000000000000000e+02 7.854615115582015654e-14 9.900144863314600934e-15
2.450000000000000000e+02 7.842689585676633963e-14 9.765902386952661832e-15
2.460000000000000000e+02 7.702741068323922078e-14 9.557166488960613920e-15
2.470000000000000000e+02 7.634012149348749234e-14 9.407472346176872568e-15
2.480000000000000000e+02 7.501158008989080743e-14 9.299938810852083793e-15
2.490000000000000000e+02 7.470156234331951970e-14 9.273420917791571821e-15
2.500000000000000000e+02 7.166388771992471884e-14 9.240222487729738425e-15
2.510000000000000000e+02 7.146943735091736878e-14 8.916476714597463888e-15
2.520000000000000000e+02 7.082405583822559002e-14 8.570945019367832388e-15
2.530000000000000000e+02 6.895419826993900101e-14 8.503001762186740571e-15
2.540000000000000000e+02 6.892608639626834757e-14 8.151426935539372371e-15
2.550000000000000000e+02 6.711753151198041318e-14 7.796493729312585741e-15
2.560000000000000000e+02 6.572428231831843442e-14 7.634256868667304795e-15
2.570000000000000000e+02 6.417584981833801854e-14 7.584975061489466957e-15
2.580000000000000000e+02 6.084342992846870297e-14 7.534754216013353802e-15
2.590000000000000000e+02 6.078974488239019246e-14 7.112752721719677885e-15
2.600000000000000000e+02 6.063216524646071813e-14 7.106089202261894180e-15
2.610000000000000000e+02 5.957417814401184441e-14 7.003777305221296071e-15
2.620000000000000000e+02 5.909533777213043596e-14 6.737584077502382927e-15
2.630000000000000000e+02 5.734331083049156486e-14 6.721194002615756199e-15
2.640000000000000000e+02 5.646900849289598884e-14 6.626712870797669553e-15
2.650000000000000000e+02 5.511900270529185803e-14 6.480710629577000391e-15
2.660000000000000000e+02 5.484662905322231432e-14 6.436749717283213107e-15
2.670000000000000000e+02 5.360280357622704570e-14 6.349222971230192800e-15
2.680000000000000000e+02 5.339686751598597349e-14 6.305255537828670063e-15
2.690000000000000000e+02 5.266212576623201579e-14 6.230446190635746944e-15
2.700000000000000000e+02 5.088311467619566558e-14 5.875738951903041434e-15
2.710000000000000000e+02 5.029387148050130834e-14 5.814221653211580282e-15
2.720000000000000000e+02 4.989584237098246296e-14 5.614606163055236826e-15
2.730000000000000000e+02 4.864373580192181449e-14 5.499207182275027706e-15
2.740000000000000000e+02 4.752652765247841719e-14 5.459874937947362633e-15
2.750000000000000000e+02 4.586632329375720761e-14 5.332098766302925498e-15
2.760000000000000000e+02 4.494668841038759119e-14 5.149733488786735405e-15
2.770000000000000000e+02 4.486330226450539240e-14 5.130716301031337570e-15
2.780000000000000000e+02 4.342741930085990736e-14 4.929844749662084713e-15
2.790000000000000000e+02 4.281184449189890523e-14 4.929233549942239586e-15
2.800000000000000000e+02 4.274341941552119091e-14 4.741904222852202363e-15
2.810000000000000000e+02 4.212568747882753147e-14 4.740466123838051474e-15
2.820000000000000000e+02 4.121157984288824838e-14 4.732965715153375124e-15
2.830000000000000000e+02 4.046317167968826942e-14 4.701287133482197738e-15
2.840000000000000000e+02 3.928130623112375838e-14 4.551190658235448695e-15
2.850000000000000000e+02 3.915778001195405367e-14 4.530442386102731183e-15
2.860000000000000000e+02 3.835507523685554058e-14 4.298883752587807188e-15
2.870000000000000000e+02 3.805288271385101017e-14 4.282022980577069468e-15
2.880000000000000000e+02 3.740310704164115827e-14 3.988873680763356833e-15
2.890000000000000000e+02 3.698661838979319240e-14 3.980922155518468195e-15
2.900000000000000000e+02 3.647061084274255881e-14 3.821333031814940528e-15
2.910000000000000000e+02 3.639445743550548926e-14 3.796678093105124102e-15
2.920000000000000000e+02 3.476005468207095987e-14 3.725938026948228790e-15
2.930000000000000000e+02 3.470626018935534682e-14 3.722840056038279351e-15
2.940000000000000000e+02 3.462325578239075898e-14 3.565610646195148581e-15
2.950000000000000000e+02 3.455021609967318191e-14 3.475255564035455434e-15
2.960000000000000000e+02 3.406985249341935858e-14 3.369391474122960854e-15
2.970000000000000000e+02 3.321781125024013306e-14 3.320942888332505181e-15
2.980000000000000000e+02 3.305945047127981591e-14 3.164635529522071876e-15
2.990000000000000000e+02 3.301028899323521600e-14 3.034317330500402928e-15
3.000000000000000000e+02 3.241814771717518498e-14 2.958292318528997434e-15
3.010000000000000000e+02 3.056335041283964590e-14 2.945423323193602636e-15
3.020000000000000000e+02 3.010651916569224923e-14 2.921258690209737113e-15
3.030000000000000000e+02 2.954015774052459840e-14 2.852440574212343445e-15
3.040000000000000000e+02 2.936967817659485029e-14 2.813127180714647764e-15
3.050000000000000000e+02 2.913581013347152243e-14 2.805021869150182659e-15
3.060000000000000000e+02 2.848359797678095011e-14 2.761279064095277462e-15
3.070000000000000000e+02 2.808563776036677276e-14 2.696224740704991376e-15
3.080000000000000000e+02 2.782100254157404985e-14 2.648639118807693681e-15
3.090000000000000000e+02 2.728895714972877672e-14 2.625330247375056225e-15
3.100000000000000000e+02 2.717606373530675348e-14 2.382840427242952242e-15
3.110000000000000000e+02 2.637717447823241614e-14 2.367903518650799989e-15
3.120000000000000000e+02 2.566165834484363047e-14 2.342482193549208426e-15
3.130000000000000000e+02 2.482337766559982330e-14 2.313625852844225811e-15
3.140000000000000000e+02 2.404214960496577100e-14 2.120475576073732485e-15
3.150000000000000000e+02 2.354701268566451622e-14 2.017105996023936805e-15
3.160000000000000000e+02 2.348733854448611848e-14 2.013235712927200853e-15
3.170000000000000000e+02 2.275678562969109030e-14 1.975380426675792689e-15
3.180000000000000000e+02 2.253444387666124827e-14 1.974974056392144533e-15
3.190000000000000000e+02 2.190280563366099442e-14 1.964843574464318028e-15
3.200000000000000000e+02 2.167271759277421131e-14 1.949204794152163188e-15
3.210000000000000000e+02 2.142775473546946482e-14 1.890853812828381153e-15
3.220000000000000000e+02 2.099900203511683293e-14 1.827913853510983480e-15
3.230000000000000000e+02 2.087748135868328459e-14 1.801501094628283206e-15
3.240000000000000000e+02 1.996938292002955679e-14 1.800042904384212641e-15
3.250000000000000000e+02 1.936231805726582209e-14 1.774797751119870074e-15
3.260000000000000000e+02 1.903848122053168501e-14 1.668102346089296215e-15
3.270000000000000000e+02 1.849275857749522840e-14 1.575954109509512074e-15
3.280000000000000000e+02 1.836578007625907092e-14 1.575936750265612542e-15
3.290000000000000000e+02 1.783154547350184116e-14 1.575716484003303765e-15
3.300000000000000000e+02 1.770225669163289044e-14 1.545821968828080251e-15
3.310000000000000000e+02 1.756353161762532490e-14 1.530015943732609464e-15
3.320000000000000000e+02 1.678343218662056510e-14 1.502808240961803059e-15
3.330000000000000000e+02 1.625235148461909579e-14 1.448962138000513500e-15
3.340000000000000000e+02 1.586599091083184467e-14 1.406780538153820398e-15
3.350000000000000000e+02 1.564896939609972739e-14 1.325935557405133774e-15
3.360000000000000000e+02 1.561794812667618431e-14 1.295674937418157759e-15
3.370000000000000000e+02 1.532238907115860499e-14 1.243611100306612984e-15
3.380000000000000000e+02 1.496245875329436281e-14 1.202046312507090037e-15
3.390000000000000000e+02 1.407062722475899366e-14 1.191763890354190217e-15
3.400000000000000000e+02 1.366169019816207764e-14 1.187176379003884979e-15
3.410000000000000000e+02 1.340745776071927070e-14 1.173208501591985265e-15
3.420000000000000000e+02 1.320309255823943923e-14 1.143107085995684540e-15
3.430000000000000000e+02 1.318536737084855835e-14 1.139102202157422665e-15
3.440000000000000000e+02 1.272998096073379531e-14 1.110890886892829371e-15
3.450000000000000000e+02 1.235680377046591235e-14 1.097154778919212259e-15
3.460000000000000000e+02 1.234986021911040218e-14 1.079304936580095004e-15
3.470000000000000000e+02 1.202000938337005359e-14 1.061299136190289409e-15
3.480000000000000000e+02 1.154157481732420849e-14 1.016067576195863833e-15
3.490000000000000000e+02 1.149730765653668160e-14 9.746208640975615548e-16
3.500000000000000000e+02 1.123344830041814741e-14 9.468039608601922712e-16
3.510000000000000000e+02 1.108477898124153732e-14 9.148924203781508489e-16
3.520000000000000000e+02 1.082173311466129257e-14 9.030307327636149001e-16
3.530000000000000000e+02 1.045399536754487466e-14 8.595535449925736507e-16
3.540000000000000000e+02 9.928180482518302212e-15 8.553971854982056667e-16
3.550000000000000000e+02 9.081884796221213376e-15 8.537731445406839560e-16
3.560000000000000000e+02 8.986886393902869053e-15 7.944160908858746377e-16
3.570000000000000000e+02 8.846711209066738418e-15 7.902469705065044397e-16
3.580000000000000000e+02 8.782469625724787425e-15 7.646516090036907811e-16
3.590000000000000000e+02 8.498258445564753853e-15 7.343419055105558751e-16
3.600000000000000000e+02 8.432412868526202297e-15 7.335917030347714147e-16
3.610000000000000000e+02 8.161551387861101483e-15 6.876615546563526968e-16
3.620000000000000000e+02 7.943691707153392264e-15 6.438651187216378269e-16
3.630000000000000000e+02 7.778884061196780837e-15 6.372425839808547256e-16
3.640000000000000000e+02 7.728992437876038304e-15 6.074337961196368883e-16
3.650000000000000000e+02 7.610405658810842413e-15 5.972066351966992222e-16
3.660000000000000000e+02 7.568960876175675371e-15 5.931947766181398969e-16
3.670000000000000000e+02 7.529592482261323123e-15 5.356249808454762741e-16
3.680000000000000000e+02 7.432471012338719825e-15 5.332223918085260226e-16
3.690000000000000000e+02 6.913715338071115879e-15 5.087323518129749789e-16
3.700000000000000000e+02 6.828525989515418208e-15 5.023490203147581114e-16
3.710000000000000000e+02 6.674732186267086426e-15 4.755537708282026984e-16
3.720000000000000000e+02 6.100776291408442893e-15 4.528851122236067469e-16
3.730000000000000000e+02 5.694337808813042561e-15 4.343210492774781390e-16
3.740000000000000000e+02 5.468576533809314689e-15 4.057365864147372168e-16
3.750000000000000000e+02 5.368001795974869702e-15 4.016360564176805941e-16
3.760000000000000000e+02 5.202451285407945736e-15 3.798428022872249002e-16
3.770000000000000000e+02 5.177922078850695091e-15 3.581408971404194242e-16
3.780000000000000000e+02 5.154243233709947482e-15 3.558560176057458728e-16
3.790000000000000000e+02 5.131409920946855849e-15 3.448610261700235159e-16
3.800000000000000000e+02 4.857570036252655659e-15 3.225617194480522131e-16
3.810000000000000000e+02 4.481516074289451106e-15 3.203365813387357772e-16
3.820000000000000000e+02 4.341305825137789837e-15 3.165404555591863494e-16
3.830000000000000000e+02 4.235033011407880808e-15 3.121569549900383473e-16
3.840000000000000000e+02 4.214666447039734923e-15 3.021155247819303814e-16
3.850000000000000000e+02 4.153931976835071581e-15 2.947002713743851586e-16
3.860000000000000000e+02 3.926844986835689991e-15 2.641017443978475551e-16
3.870000000000000000e+02 3.880987832417779371e-15 2.524927282932489822e-16
3.880000000000000000e+02 3.778856529955728208e-15 2.276202794822379860e-16
