8.973605413899492264e+09
2.072445861461973563e+07
1.449036861331294349e+05
1.045244003948151430e+03
3.403609682124736935e+01
1.145493225388134695e+00
4.327139329976304599e-02
4.857404607106779252e-06
2.655075886314553501e-06
2.367161070312090129e-06
1.883609041691425721e-06
1.874022067721295011e-06
1.334828992136032477e-06
1.223360689439618810e-06
1.218387052158503257e-06
1.027569243734873757e-06
1.010640783830182217e-06
7.676283729048740440e-07
6.019636384320298297e-07
4.754652930807270908e-07
1.392440875154768528e-07
-1.235808914423478441e-08
-8.943548326041704858e-08
-1.283638870772171489e-07
-3.461037930322657120e-07
-4.484708637725249634e-07
-4.679873149852482841e-07
-6.529361886781398828e-07
-1.001595627722242324e-06
-1.188993515461888813e-06
-1.225906440299059011e-06
-1.361029468530172250e-06
-1.505424042066925120e-06
-1.618777784154339305e-06
-1.764471088980355456e-06
-3.026800730462949536e-06
